family	assembly_accession	gtdb_order	gtdb_class	gene_tree_order_coherence_k10	species_tree_order_coherence_k10	order_discordance	gene_tree_class_coherence_k10	species_tree_class_coherence_k10	class_discordance
soxz	GCF_003544935.1	o__Campylobacterales	c__Campylobacteria	1.0	1.0	0.0	1.0	1.0	0.0
soxz	GCF_003574215.1	o__Burkholderiales	c__Gammaproteobacteria	0.8	1.0	0.19999999999999996	0.9	1.0	0.09999999999999998
soxz	GCF_003660105.1	o__Campylobacterales	c__Campylobacteria	1.0	1.0	0.0	1.0	1.0	0.0
soxz	GCF_003721225.2	o__Acidithiobacillales	c__Gammaproteobacteria	0.2	0.2	0.0	0.4	1.0	0.6
soxz	GCF_003967275.1	o__Burkholderiales	c__Gammaproteobacteria	0.8	1.0	0.19999999999999996	0.9	1.0	0.09999999999999998
soxz	GCF_004006175.1	o__Rhodobacterales	c__Alphaproteobacteria	0.9	1.0	0.09999999999999998	1.0	1.0	0.0
soxz	GCF_004214795.1	o__Campylobacterales	c__Campylobacteria	1.0	1.0	0.0	1.0	1.0	0.0
soxz	GCF_004214815.1	o__Campylobacterales	c__Campylobacteria	1.0	1.0	0.0	1.0	1.0	0.0
soxz	GCF_004299785.2	o__Campylobacterales	c__Campylobacteria	1.0	1.0	0.0	1.0	1.0	0.0
soxz	GCF_004684245.1	o__Deinococcales	c__Deinococci	0.3	0.3	0.0	0.3	0.3	0.0
soxz	GCF_004786015.1	o__Thiomicrospirales	c__Gammaproteobacteria	0.0	0.0	0.0	0.8	1.0	0.19999999999999996
soxz	GCF_005234135.1	o__Rhodobacterales	c__Alphaproteobacteria	1.0	1.0	0.0	1.0	1.0	0.0
soxz	GCF_006459125.1	o__Campylobacterales	c__Campylobacteria	1.0	1.0	0.0	1.0	1.0	0.0
soxz	GCF_006970865.1	o__Burkholderiales	c__Gammaproteobacteria	1.0	1.0	0.0	1.0	1.0	0.0
soxz	GCF_007922615.2	o__Rhizobiales	c__Alphaproteobacteria	0.9	1.0	0.09999999999999998	1.0	1.0	0.0
soxz	GCF_007954405.1	o__Burkholderiales	c__Gammaproteobacteria	1.0	1.0	0.0	1.0	1.0	0.0
soxz	GCF_008274805.1	o__Burkholderiales	c__Gammaproteobacteria	0.9	1.0	0.09999999999999998	0.9	1.0	0.09999999999999998
soxz	GCF_008630635.1	o__Pseudomonadales	c__Gammaproteobacteria	0.4	1.0	0.6	0.8	1.0	0.19999999999999996
soxz	GCF_008728195.1	o__Rhodobacterales	c__Alphaproteobacteria	1.0	1.0	0.0	1.0	1.0	0.0
soxz	GCF_008801925.2	o__Burkholderiales	c__Gammaproteobacteria	1.0	1.0	0.0	1.0	1.0	0.0
soxz	GCF_008824185.1	o__Rhodobacterales	c__Alphaproteobacteria	0.9	1.0	0.09999999999999998	1.0	1.0	0.0
soxz	GCF_009497875.2	o__Chromatiales	c__Gammaproteobacteria	0.6	0.6	0.0	1.0	1.0	0.0
soxz	GCF_009650135.1	o__Pseudomonadales	c__Gammaproteobacteria	0.4	1.0	0.6	0.8	1.0	0.19999999999999996
soxz	GCF_009762325.1	o__Rhodobacterales	c__Alphaproteobacteria	1.0	1.0	0.0	1.0	1.0	0.0
soxz	GCF_009789575.1	o__Rhizobiales	c__Alphaproteobacteria	0.9	1.0	0.09999999999999998	1.0	1.0	0.0
soxz	GCF_009910365.1	o__Pseudomonadales	c__Gammaproteobacteria	0.0	1.0	1.0	0.6	1.0	0.4
soxz	GCF_009937995.1	o__Burkholderiales	c__Gammaproteobacteria	0.8	1.0	0.19999999999999996	0.9	1.0	0.09999999999999998
soxz	GCF_009938015.1	o__Burkholderiales	c__Gammaproteobacteria	0.8	1.0	0.19999999999999996	0.9	1.0	0.09999999999999998
soxz	GCF_010378095.2	o__Acidithiobacillales	c__Gammaproteobacteria	0.2	0.2	0.0	0.4	1.0	0.6
soxz	GCF_010983895.1	o__Burkholderiales	c__Gammaproteobacteria	0.9	1.0	0.09999999999999998	0.9	1.0	0.09999999999999998
soxz	GCF_011006175.1	o__Aquificales	c__Aquificia	0.5	0.6	0.09999999999999998	0.5	0.6	0.09999999999999998
soxz	GCF_011290485.1	o__Chromatiales	c__Gammaproteobacteria	0.6	0.6	0.0	1.0	1.0	0.0
soxz	GCF_011388215.1	o__Burkholderiales	c__Gammaproteobacteria	0.9	1.0	0.09999999999999998	0.9	1.0	0.09999999999999998
soxz	GCF_012932215.1	o__Rhodobacterales	c__Alphaproteobacteria	1.0	1.0	0.0	1.0	1.0	0.0
soxz	GCF_013004065.1	o__Burkholderiales	c__Gammaproteobacteria	0.7	1.0	0.30000000000000004	0.7	1.0	0.30000000000000004
soxz	GCF_013177635.1	o__Campylobacterales	c__Campylobacteria	1.0	1.0	0.0	1.0	1.0	0.0
soxz	GCF_013177675.1	o__Campylobacterales	c__Campylobacteria	1.0	1.0	0.0	1.0	1.0	0.0
soxz	GCF_013201625.1	o__Campylobacterales	c__Campylobacteria	1.0	1.0	0.0	1.0	1.0	0.0
soxz	GCF_013201665.1	o__Campylobacterales	c__Campylobacteria	1.0	1.0	0.0	1.0	1.0	0.0
soxz	GCF_013201705.1	o__Campylobacterales	c__Campylobacteria	1.0	1.0	0.0	1.0	1.0	0.0
soxz	GCF_013201725.1	o__Campylobacterales	c__Campylobacteria	1.0	1.0	0.0	1.0	1.0	0.0
soxz	GCF_013201825.1	o__Campylobacterales	c__Campylobacteria	1.0	1.0	0.0	1.0	1.0	0.0
soxz	GCF_013201935.1	o__Campylobacterales	c__Campylobacteria	1.0	1.0	0.0	1.0	1.0	0.0
soxz	GCF_013283835.1	o__Campylobacterales	c__Campylobacteria	1.0	1.0	0.0	1.0	1.0	0.0
soxz	GCF_013307245.1	o__Burkholderiales	c__Gammaproteobacteria	1.0	1.0	0.0	1.0	1.0	0.0
soxz	GCF_013358405.1	o__Rhizobiales	c__Alphaproteobacteria	0.9	1.0	0.09999999999999998	1.0	1.0	0.0
soxz	GCF_013372265.1	o__Campylobacterales	c__Campylobacteria	1.0	1.0	0.0	1.0	1.0	0.0
soxz	GCF_014126615.1	o__Rhizobiales	c__Alphaproteobacteria	0.0	1.0	1.0	1.0	1.0	0.0
soxz	GCF_014337925.2	o__Rhodobacterales	c__Alphaproteobacteria	0.9	1.0	0.09999999999999998	1.0	1.0	0.0
soxz	GCF_014395975.1	o__Burkholderiales	c__Gammaproteobacteria	1.0	1.0	0.0	1.0	1.0	0.0
soxz	GCF_014489595.1	o__Burkholderiales	c__Gammaproteobacteria	1.0	1.0	0.0	1.0	1.0	0.0
soxz	GCF_014495845.1	o__Rhizobiales	c__Alphaproteobacteria	0.9	1.0	0.09999999999999998	1.0	1.0	0.0
soxz	GCF_015689335.1	o__Burkholderiales	c__Gammaproteobacteria	1.0	1.0	0.0	1.0	1.0	0.0
soxz	GCF_016806125.1	o__Rhodobacterales	c__Alphaproteobacteria	0.9	1.0	0.09999999999999998	1.0	1.0	0.0
soxz	GCF_016894385.1	o__Burkholderiales	c__Gammaproteobacteria	1.0	1.0	0.0	1.0	1.0	0.0
soxz	GCF_017301335.1	o__Pseudomonadales	c__Gammaproteobacteria	0.3	1.0	0.7	0.7	1.0	0.30000000000000004
soxz	GCF_017309585.1	o__Burkholderiales	c__Gammaproteobacteria	0.9	1.0	0.09999999999999998	0.9	1.0	0.09999999999999998
soxz	GCF_017498525.1	o__Burkholderiales	c__Gammaproteobacteria	1.0	1.0	0.0	1.0	1.0	0.0
soxz	GCF_018243235.1	o__Burkholderiales	c__Gammaproteobacteria	1.0	1.0	0.0	1.0	1.0	0.0
soxz	GCF_018282095.1	o__Rhizobiales	c__Alphaproteobacteria	0.8	1.0	0.19999999999999996	1.0	1.0	0.0
soxz	GCF_018736085.1	o__Rhizobiales	c__Alphaproteobacteria	0.1	1.0	0.9	0.2	1.0	0.8
soxz	GCF_019973615.1	o__Burkholderiales	c__Gammaproteobacteria	1.0	1.0	0.0	1.0	1.0	0.0
soxz	GCF_021049305.1	o__Burkholderiales	c__Gammaproteobacteria	1.0	1.0	0.0	1.0	1.0	0.0
soxz	GCF_022788655.1	o__Rhodobacterales	c__Alphaproteobacteria	1.0	1.0	0.0	1.0	1.0	0.0
soxz	GCF_022811525.1	o__Burkholderiales	c__Gammaproteobacteria	1.0	1.0	0.0	1.0	1.0	0.0
soxz	GCF_023734135.1	o__Burkholderiales	c__Gammaproteobacteria	1.0	1.0	0.0	1.0	1.0	0.0
soxz	GCF_024267655.1	o__Campylobacterales	c__Campylobacteria	1.0	1.0	0.0	1.0	1.0	0.0
soxz	GCF_024347195.1	o__Pseudomonadales	c__Gammaproteobacteria	0.4	1.0	0.6	0.8	1.0	0.19999999999999996
soxz	GCF_024347215.1	o__Pseudomonadales	c__Gammaproteobacteria	0.4	1.0	0.6	0.8	1.0	0.19999999999999996
soxz	GCF_024662015.1	o__Thalassobaculales	c__Alphaproteobacteria	0.0	0.0	0.0	1.0	1.0	0.0
soxz	GCF_024925465.1	o__Burkholderiales	c__Gammaproteobacteria	1.0	1.0	0.0	1.0	1.0	0.0
soxz	GCF_025639885.1	o__Rhodobacterales	c__Alphaproteobacteria	0.9	1.0	0.09999999999999998	1.0	1.0	0.0
soxz	GCF_025857195.1	o__Rhodobacterales	c__Alphaproteobacteria	1.0	1.0	0.0	1.0	1.0	0.0
soxz	GCF_026013905.1	o__Burkholderiales	c__Gammaproteobacteria	0.9	1.0	0.09999999999999998	0.9	1.0	0.09999999999999998
soxz	GCF_026191725.2	o__Rhizobiales	c__Alphaproteobacteria	0.0	1.0	1.0	1.0	1.0	0.0
soxz	GCF_026409565.1	o__Sneathiellales	c__Alphaproteobacteria	0.0	0.0	0.0	1.0	1.0	0.0
soxz	GCF_027923555.1	o__Vulcanimicrobiales	c__Vulcanimicrobiia	0.0	0.0	0.0	0.0	0.0	0.0
soxz	GCF_027943725.1	o__Campylobacterales	c__Campylobacteria	0.2	1.0	0.8	0.2	1.0	0.8
soxz	GCF_028553745.1	o__Rhodobacterales	c__Alphaproteobacteria	1.0	1.0	0.0	1.0	1.0	0.0
soxz	GCF_028553805.1	o__Rhodobacterales	c__Alphaproteobacteria	1.0	1.0	0.0	1.0	1.0	0.0
soxz	GCF_029318635.1	o__Rhodospirillales	c__Alphaproteobacteria	0.1	0.1	0.0	1.0	1.0	0.0
soxz	GCF_029853695.1	o__Rhodobacterales	c__Alphaproteobacteria	1.0	1.0	0.0	1.0	1.0	0.0
soxz	GCF_029953595.1	o__Rhodobacterales	c__Alphaproteobacteria	0.9	1.0	0.09999999999999998	1.0	1.0	0.0
soxz	GCF_029958925.1	o__Rhodobacterales	c__Alphaproteobacteria	0.9	1.0	0.09999999999999998	1.0	1.0	0.0
soxz	GCF_030254645.1	o__Burkholderiales	c__Gammaproteobacteria	1.0	1.0	0.0	1.0	1.0	0.0
soxz	GCF_030285785.1	o__Rhodobacterales	c__Alphaproteobacteria	0.9	1.0	0.09999999999999998	1.0	1.0	0.0
soxz	GCF_030407165.1	o__Rhodobacterales	c__Alphaproteobacteria	1.0	1.0	0.0	1.0	1.0	0.0
soxz	GCF_032842945.2	o__Rhodobacterales	c__Alphaproteobacteria	0.9	1.0	0.09999999999999998	1.0	1.0	0.0
soxz	GCF_033723955.1	o__Pseudomonadales	c__Gammaproteobacteria	0.0	1.0	1.0	0.9	1.0	0.09999999999999998
soxz	GCF_033954455.1	o__Chromatiales	c__Gammaproteobacteria	0.6	0.6	0.0	1.0	1.0	0.0
soxz	GCF_034479635.1	o__Halothiobacillales	c__Gammaproteobacteria	0.2	0.2	0.0	0.8	1.0	0.19999999999999996
soxz	GCF_034555965.2	o__Rhodobacterales	c__Alphaproteobacteria	1.0	1.0	0.0	1.0	1.0	0.0
soxz	GCF_035621355.1	o__Burkholderiales	c__Gammaproteobacteria	0.8	1.0	0.19999999999999996	0.9	1.0	0.09999999999999998
soxz	GCF_036323495.1	o__Burkholderiales	c__Gammaproteobacteria	0.7	1.0	0.30000000000000004	0.7	1.0	0.30000000000000004
soxz	GCF_038443675.1	o__Rhodobacterales	c__Alphaproteobacteria	1.0	1.0	0.0	1.0	1.0	0.0
soxz	GCF_039645985.1	o__Campylobacterales	c__Campylobacteria	0.2	1.0	0.8	0.2	1.0	0.8
soxz	GCF_039724765.1	o__Rhodobacterales	c__Alphaproteobacteria	0.9	1.0	0.09999999999999998	1.0	1.0	0.0
soxz	GCF_040269895.1	o__Rhizobiales	c__Alphaproteobacteria	0.0	1.0	1.0	0.1	1.0	0.9
soxz	GCF_040409955.1	o__Rhodobacterales	c__Alphaproteobacteria	1.0	1.0	0.0	1.0	1.0	0.0
soxz	GCF_040580765.1	o__Rhodobacterales	c__Alphaproteobacteria	1.0	1.0	0.0	1.0	1.0	0.0
soxz	GCF_040790665.1	o__Rhodobacterales	c__Alphaproteobacteria	1.0	1.0	0.0	1.0	1.0	0.0
soxz	GCF_042214795.1	o__Campylobacterales	c__Campylobacteria	1.0	1.0	0.0	1.0	1.0	0.0
soxz	GCF_044772865.1	o__Rhodobacterales	c__Alphaproteobacteria	0.9	1.0	0.09999999999999998	1.0	1.0	0.0
soxz	GCF_045016065.1	o__Burkholderiales	c__Gammaproteobacteria	1.0	1.0	0.0	1.0	1.0	0.0
soxz	GCF_045277565.1	o__Rhodobacterales	c__Alphaproteobacteria	1.0	1.0	0.0	1.0	1.0	0.0
soxz	GCF_045689235.1	o__Pseudomonadales	c__Gammaproteobacteria	0.2	1.0	0.8	0.6	1.0	0.4
soxz	GCF_045689245.1	o__Pseudomonadales	c__Gammaproteobacteria	0.2	1.0	0.8	0.6	1.0	0.4
soxz	GCF_047222355.1	o__Ectothiorhodospirales	c__Gammaproteobacteria	0.2	0.2	0.0	0.9	1.0	0.09999999999999998
soxz	GCF_047549485.1	o__Burkholderiales	c__Gammaproteobacteria	0.9	1.0	0.09999999999999998	0.9	1.0	0.09999999999999998
soxz	GCF_047715485.1	o__Rhodobacterales	c__Alphaproteobacteria	0.9	1.0	0.09999999999999998	1.0	1.0	0.0
soxz	GCF_048300925.1	o__Acidithiobacillales	c__Gammaproteobacteria	0.2	0.2	0.0	0.4	1.0	0.6
soxz	GCF_050749815.1	o__Xanthomonadales	c__Gammaproteobacteria	0.0	0.0	0.0	0.9	1.0	0.09999999999999998
soxz	GCF_900130075.1	o__Burkholderiales	c__Gammaproteobacteria	1.0	1.0	0.0	1.0	1.0	0.0
soxz	GCF_900142435.1	o__Aquificales	c__Aquificia	0.5	0.6	0.09999999999999998	0.5	0.6	0.09999999999999998
soxz	GCF_964332355.1	o__Burkholderiales	c__Gammaproteobacteria	1.0	1.0	0.0	1.0	1.0	0.0
